Date,Hour,Pris,Område
2024-11-03,13,7.571,NO1
2024-11-03,14,7.176,NO1
2024-11-03,15,7.619,NO1
2024-11-03,16,7.737999999999999,NO1
2024-11-03,17,8.395999999999999,NO1
2024-11-03,18,10.202,NO1
2024-11-03,19,19.949,NO1
2024-11-03,20,20.882,NO1
2024-11-03,21,13.407,NO1
2024-11-03,22,13.191999999999998,NO1
2024-11-03,23,11.876,NO1
2024-11-03,24,10.967,NO1
2024-11-04,1,13.797999999999998,NO1
2024-11-04,2,14.694,NO1
2024-11-04,3,14.145,NO1
2024-11-04,4,31.336,NO1
2024-11-04,5,32.315,NO1
2024-11-04,6,33.94,NO1
2024-11-04,7,37.894,NO1
2024-11-04,8,103.23,NO1
2024-11-04,9,100.948,NO1
2024-11-04,10,95.978,NO1
2024-11-04,11,48.061,NO1
2024-11-04,12,43.569,NO1
2024-11-04,13,42.9,NO1
2024-11-04,14,41.514,NO1
2024-11-04,15,41.024,NO1
2024-11-04,16,42.613,NO1
2024-11-04,17,52.529,NO1
2024-11-04,18,86.791,NO1
2024-11-04,19,72.16900000000001,NO1
2024-11-04,20,107.757,NO1
2024-11-04,21,64.738,NO1
2024-11-04,22,46.532,NO1
2024-11-04,23,42.326,NO1
2024-11-04,24,35.039,NO1
2024-11-05,1,34.828,NO1
2024-11-05,2,34.887,NO1
2024-11-05,3,35.245999999999995,NO1
2024-11-05,4,34.636,NO1
2024-11-05,5,34.851,NO1
2024-11-05,6,36.693,NO1
2024-11-05,7,38.846,NO1
2024-11-05,8,44.144,NO1
2024-11-05,9,44.527,NO1
2024-11-05,10,46.536,NO1
2024-11-05,11,44.79,NO1
2024-11-05,12,40.987,NO1
2024-11-05,13,40.15,NO1
2024-11-05,14,40.305,NO1
2024-11-05,15,39.911,NO1
2024-11-05,16,38.99,NO1
2024-11-05,17,40.078,NO1
2024-11-05,18,41.226,NO1
2024-11-05,19,42.159,NO1
2024-11-05,20,39.253,NO1
2024-11-05,21,41.083,NO1
2024-11-05,22,39.946,NO1
2024-11-05,23,38.38,NO1
2024-11-05,24,37.77,NO1
2024-11-06,1,34.357,NO1
2024-11-06,2,34.191,NO1
2024-11-06,3,34.024,NO1
2024-11-06,4,33.905,NO1
2024-11-06,5,34.608,NO1
2024-11-06,6,34.417,NO1
2024-11-06,7,36.442,NO1
2024-11-06,8,43.754000000000005,NO1
2024-11-06,9,44.873000000000005,NO1
2024-11-06,10,42.789,NO1
2024-11-06,11,38.823,NO1
2024-11-06,12,37.049,NO1
2024-11-06,13,37.632,NO1
2024-11-06,14,40.431,NO1
2024-11-06,15,39.145,NO1
2024-11-06,16,35.417,NO1
2024-11-06,17,41.562,NO1
2024-11-06,18,34.881,NO1
2024-11-06,19,36.704,NO1
2024-11-06,20,37.74,NO1
2024-11-06,21,37.573,NO1
2024-11-06,22,36.87,NO1
2024-11-06,23,36.858,NO1
2024-11-06,24,35.286,NO1
2024-11-07,1,34.2,NO1
2024-11-07,2,33.612,NO1
2024-11-07,3,33.495,NO1
2024-11-07,4,33.706,NO1
2024-11-07,5,33.93,NO1
2024-11-07,6,34.964,NO1
2024-11-07,7,37.102,NO1
2024-11-07,8,43.939,NO1
2024-11-07,9,51.893,NO1
2024-11-07,10,51.693,NO1
2024-11-07,11,47.393,NO1
2024-11-07,12,46.571,NO1
2024-11-07,13,39.675,NO1
2024-11-07,14,39.205,NO1
2024-11-07,15,38.194,NO1
2024-11-07,16,39.099,NO1
2024-11-07,17,39.263,NO1
2024-11-07,18,38.559,NO1
2024-11-07,19,43.176,NO1
2024-11-07,20,45.079,NO1
2024-11-07,21,42.436,NO1
2024-11-07,22,40.791,NO1
2024-11-07,23,36.174,NO1
2024-11-07,24,34.153,NO1
2024-11-08,1,33.967,NO1
2024-11-08,2,33.649,NO1
2024-11-08,3,33.519,NO1
2024-11-08,4,34.39,NO1
2024-11-08,5,33.672000000000004,NO1
2024-11-08,6,34.237,NO1
2024-11-08,7,35.662,NO1
2024-11-08,8,50.72,NO1
2024-11-08,9,54.5,NO1
2024-11-08,10,51.992,NO1
2024-11-08,11,51.662,NO1
2024-11-08,12,49.696,NO1
2024-11-08,13,47.518,NO1
2024-11-08,14,40.454,NO1
2024-11-08,15,39.041,NO1
2024-11-08,16,36.439,NO1
2024-11-08,17,36.898,NO1
2024-11-08,18,38.24,NO1
2024-11-08,19,38.335,NO1
2024-11-08,20,39.159,NO1
2024-11-08,21,38.358,NO1
2024-11-08,22,37.510000000000005,NO1
2024-11-08,23,36.533,NO1
2024-11-08,24,35.697,NO1
2024-11-09,1,38.417,NO1
2024-11-09,2,26.879,NO1
2024-11-09,3,20.639,NO1
2024-11-09,4,21.475,NO1
2024-11-09,5,20.427,NO1
2024-11-09,6,37.475,NO1
2024-11-09,7,39.688,NO1
2024-11-09,8,38.758,NO1
2024-11-09,9,39.889,NO1
2024-11-09,10,40.277,NO1
2024-11-09,11,39.771,NO1
2024-11-09,12,38.57,NO1
2024-11-09,13,39.618,NO1
2024-11-09,14,39.653,NO1
2024-11-09,15,39.736,NO1
2024-11-09,16,40.619,NO1
2024-11-09,17,40.513,NO1
2024-11-09,18,41.337,NO1
2024-11-09,19,40.595,NO1
2024-11-09,20,80.601,NO1
2024-11-09,21,78.412,NO1
2024-11-09,22,78.882,NO1
2024-11-09,23,47.047,NO1
2024-11-09,24,43.162,NO1
2024-11-10,1,25.937,NO1
2024-11-10,2,40.042,NO1
2024-11-10,3,39.665,NO1
2024-11-10,4,39.63,NO1
2024-11-10,5,40.077,NO1
2024-11-10,6,23.406,NO1
2024-11-10,7,20.71,NO1
2024-11-10,8,24.913,NO1
2024-11-10,9,41.207,NO1
2024-11-10,10,41.89,NO1
2024-11-10,11,42.361,NO1
2024-11-10,12,42.644,NO1
2024-11-10,13,42.432,NO1
2024-11-10,14,32.224000000000004,NO1
2024-11-10,15,41.172,NO1
2024-11-10,16,36.663,NO1
2024-11-10,17,42.043,NO1
2024-11-10,18,42.597,NO1
2024-11-10,19,42.396,NO1
2024-11-10,20,45.281,NO1
2024-11-10,21,44.998000000000005,NO1
2024-11-10,22,44.445,NO1
2024-11-10,23,42.361,NO1
2024-11-10,24,37.510000000000005,NO1
2024-11-11,1,41.253,NO1
2024-11-11,2,30.221,NO1
2024-11-11,3,28.641,NO1
2024-11-11,4,28.182,NO1
2024-11-11,5,29.643,NO1
2024-11-11,6,42.396,NO1
2024-11-11,7,46.592,NO1
2024-11-11,8,84.592,NO1
2024-11-11,9,92.548,NO1
2024-11-11,10,67.631,NO1
2024-11-11,11,56.893,NO1
2024-11-11,12,51.637,NO1
2024-11-11,13,51.318,NO1
2024-11-11,14,44.541,NO1
2024-11-11,15,43.693,NO1
2024-11-11,16,43.987,NO1
2024-11-11,17,45.131,NO1
2024-11-11,18,47.205,NO1
2024-11-11,19,51.413,NO1
2024-11-11,20,45.602,NO1
2024-11-11,21,44.8,NO1
2024-11-11,22,44.812,NO1
2024-11-11,23,44.258,NO1
2024-11-11,24,41.995,NO1
2024-11-12,1,43.832,NO1
2024-11-12,2,43.479,NO1
2024-11-12,3,43.198,NO1
2024-11-12,4,43.339,NO1
2024-11-12,5,43.397000000000006,NO1
2024-11-12,6,44.078,NO1
2024-11-12,7,47.893,NO1
2024-11-12,8,120.719,NO1
2024-11-12,9,203.381,NO1
2024-11-12,10,173.53,NO1
2024-11-12,11,166.96800000000002,NO1
2024-11-12,12,141.76600000000002,NO1
2024-11-12,13,119.369,NO1
2024-11-12,14,71.276,NO1
2024-11-12,15,81.923,NO1
2024-11-12,16,71.33500000000001,NO1
2024-11-12,17,82.475,NO1
2024-11-12,18,69.551,NO1
2024-11-12,19,73.46000000000001,NO1
2024-11-12,20,56.65,NO1
2024-11-12,21,51.626,NO1
2024-11-12,22,48.621,NO1
2024-11-12,23,47.729,NO1
2024-11-12,24,44.043,NO1
2024-11-13,1,46.905,NO1
2024-11-13,2,45.882,NO1
2024-11-13,3,45.74,NO1
2024-11-13,4,45.576,NO1
2024-11-13,5,45.517,NO1
2024-11-13,6,45.776,NO1
2024-11-13,7,53.893,NO1
2024-11-13,8,57.987,NO1
2024-11-13,9,59.175,NO1
2024-11-13,10,55.646,NO1
2024-11-13,11,51.752,NO1
2024-11-13,12,50.105,NO1
2024-11-13,13,49.458,NO1
2024-11-13,14,47.082,NO1
2024-11-13,15,46.717,NO1
2024-11-13,16,46.446,NO1
2024-11-13,17,47.093,NO1
2024-11-13,18,55.423,NO1
2024-11-13,19,69.116,NO1
2024-11-13,20,55.211,NO1
2024-11-13,21,50.176,NO1
2024-11-13,22,48.517,NO1
2024-11-13,23,44.611,NO1
2024-11-13,24,42.846,NO1
2024-11-14,1,46.425,NO1
2024-11-14,2,42.379000000000005,NO1
2024-11-14,3,40.851,NO1
2024-11-14,4,40.169,NO1
2024-11-14,5,41.674,NO1
2024-11-14,6,44.708,NO1
2024-11-14,7,48.588,NO1
2024-11-14,8,51.46900000000001,NO1
2024-11-14,9,58.724,NO1
2024-11-14,10,55.338,NO1
2024-11-14,11,51.152,NO1
2024-11-14,12,50.493,NO1
2024-11-14,13,49.458,NO1
2024-11-14,14,48.435,NO1
2024-11-14,15,48.329,NO1
2024-11-14,16,48.036,NO1
2024-11-14,17,51.716,NO1
2024-11-14,18,53.43300000000001,NO1
2024-11-14,19,57.09,NO1
2024-11-14,20,62.487,NO1
2024-11-14,21,57.56,NO1
2024-11-14,22,54.773,NO1
2024-11-14,23,49.329,NO1
2024-11-14,24,42.227,NO1
2024-11-15,1,47.919,NO1
2024-11-15,2,45.275,NO1
2024-11-15,3,37.308,NO1
2024-11-15,4,36.056,NO1
2024-11-15,5,36.08,NO1
2024-11-15,6,45.965,NO1
2024-11-15,7,50.446,NO1
2024-11-15,8,53.476,NO1
2024-11-15,9,55.172,NO1
2024-11-15,10,58.495000000000005,NO1
2024-11-15,11,54.962,NO1
2024-11-15,12,52.622,NO1
2024-11-15,13,52.529,NO1
2024-11-15,14,51.054,NO1
2024-11-15,15,50.2,NO1
2024-11-15,16,49.183,NO1
2024-11-15,17,49.358,NO1
2024-11-15,18,49.241,NO1
2024-11-15,19,48.258,NO1
2024-11-15,20,45.802,NO1
2024-11-15,21,46.27,NO1
2024-11-15,22,45.696,NO1
2024-11-15,23,40.174,NO1
2024-11-15,24,37.495,NO1
2024-11-16,1,38.794,NO1
2024-11-16,2,37.589,NO1
2024-11-16,3,37.39,NO1
2024-11-16,4,37.203,NO1
2024-11-16,5,37.928,NO1
2024-11-16,6,37.706,NO1
2024-11-16,7,37.565,NO1
2024-11-16,8,40.97,NO1
2024-11-16,9,44.222,NO1
2024-11-16,10,46.375,NO1
2024-11-16,11,47.58,NO1
2024-11-16,12,47.428,NO1
2024-11-16,13,47.217,NO1
2024-11-16,14,47.17,NO1
2024-11-16,15,47.17,NO1
2024-11-16,16,47.311,NO1
2024-11-16,17,48.024,NO1
2024-11-16,18,48.843,NO1
2024-11-16,19,48.176,NO1
2024-11-16,20,47.311,NO1
2024-11-16,21,46.831,NO1
2024-11-16,22,45.93,NO1
2024-11-16,23,45.895,NO1
2024-11-16,24,46.281,NO1
2024-11-17,1,39.496,NO1
2024-11-17,2,37.542,NO1
2024-11-17,3,36.302,NO1
2024-11-17,4,36.934,NO1
2024-11-17,5,36.477,NO1
2024-11-17,6,36.407,NO1
2024-11-17,7,35.694,NO1
2024-11-17,8,37.062,NO1
2024-11-17,9,43.941,NO1
2024-11-17,10,44.585,NO1
2024-11-17,11,43.193,NO1
2024-11-17,12,38.572,NO1
2024-11-17,13,35.588,NO1
2024-11-17,14,36.384,NO1
2024-11-17,15,44.959,NO1
2024-11-17,16,46.164,NO1
2024-11-17,17,49.031,NO1
2024-11-17,18,49.358,NO1
2024-11-17,19,48.738,NO1
2024-11-17,20,48.586,NO1
2024-11-17,21,47.358,NO1
2024-11-17,22,45.743,NO1
2024-11-17,23,45.345,NO1
2024-11-17,24,44.936,NO1
2024-11-18,1,48.708,NO1
2024-11-18,2,48.169,NO1
2024-11-18,3,47.782,NO1
2024-11-18,4,47.993,NO1
2024-11-18,5,48.333,NO1
2024-11-18,6,52.46900000000001,NO1
2024-11-18,7,58.128,NO1
2024-11-18,8,71.485,NO1
2024-11-18,9,126.778,NO1
2024-11-18,10,105.805,NO1
2024-11-18,11,88.499,NO1
2024-11-18,12,83.624,NO1
2024-11-18,13,79.183,NO1
2024-11-18,14,71.954,NO1
2024-11-18,15,71.146,NO1
2024-11-18,16,64.748,NO1
2024-11-18,17,71.638,NO1
2024-11-18,18,88.932,NO1
2024-11-18,19,169.018,NO1
2024-11-18,20,159.738,NO1
2024-11-18,21,134.207,NO1
2024-11-18,22,122.478,NO1
2024-11-18,23,121.458,NO1
2024-11-18,24,112.214,NO1
2024-11-19,1,111.616,NO1
2024-11-19,2,104.457,NO1
2024-11-19,3,99.187,NO1
2024-11-19,4,95.025,NO1
2024-11-19,5,90.559,NO1
2024-11-19,6,98.453,NO1
2024-11-19,7,110.835,NO1
2024-11-19,8,155.841,NO1
2024-11-19,9,169.86700000000002,NO1
2024-11-19,10,170.20499999999998,NO1
2024-11-19,11,168.247,NO1
2024-11-19,12,164.551,NO1
2024-11-19,13,158.31300000000002,NO1
2024-11-19,14,154.10399999999998,NO1
2024-11-19,15,149.486,NO1
2024-11-19,16,137.535,NO1
2024-11-19,17,142.153,NO1
2024-11-19,18,153.22899999999998,NO1
2024-11-19,19,146.956,NO1
2024-11-19,20,136.987,NO1
2024-11-19,21,129.036,NO1
2024-11-19,22,115.28900000000002,NO1
2024-11-19,23,110.322,NO1
2024-11-19,24,77.559,NO1
2024-11-20,1,85.23400000000001,NO1
2024-11-20,2,74.696,NO1
2024-11-20,3,67.09299999999999,NO1
2024-11-20,4,62.75,NO1
2024-11-20,5,60.991,NO1
2024-11-20,6,66.87100000000001,NO1
2024-11-20,7,100.988,NO1
2024-11-20,8,139.111,NO1
2024-11-20,9,150.941,NO1
2024-11-20,10,145.783,NO1
2024-11-20,11,126.198,NO1
2024-11-20,12,111.165,NO1
2024-11-20,13,101.419,NO1
2024-11-20,14,89.49600000000001,NO1
2024-11-20,15,98.171,NO1
2024-11-20,16,115.706,NO1
2024-11-20,17,121.365,NO1
2024-11-20,18,148.78699999999998,NO1
2024-11-20,19,149.579,NO1
2024-11-20,20,147.052,NO1
2024-11-20,21,141.999,NO1
2024-11-20,22,128.783,NO1
2024-11-20,23,110.956,NO1
2024-11-20,24,81.601,NO1
2024-11-21,1,73.81,NO1
2024-11-21,2,63.875,NO1
2024-11-21,3,64.084,NO1
2024-11-21,4,69.011,NO1
2024-11-21,5,73.55499999999999,NO1
2024-11-21,6,74.717,NO1
2024-11-21,7,111.866,NO1
2024-11-21,8,127.727,NO1
2024-11-21,9,139.8,NO1
2024-11-21,10,141.892,NO1
2024-11-21,11,134.571,NO1
2024-11-21,12,121.847,NO1
2024-11-21,13,119.953,NO1
2024-11-21,14,126.809,NO1
2024-11-21,15,143.798,NO1
2024-11-21,16,156.28900000000002,NO1
2024-11-21,17,137.337,NO1
2024-11-21,18,183.259,NO1
2024-11-21,19,165.353,NO1
2024-11-21,20,157.927,NO1
2024-11-21,21,136.152,NO1
2024-11-21,22,128.959,NO1
2024-11-21,23,128.761,NO1
2024-11-21,24,102.198,NO1
2024-11-22,1,87.535,NO1
2024-11-22,2,74.27799999999999,NO1
2024-11-22,3,74.521,NO1
2024-11-22,4,74.336,NO1
2024-11-22,5,74.128,NO1
2024-11-22,6,78.905,NO1
2024-11-22,7,119.833,NO1
2024-11-22,8,141.639,NO1
2024-11-22,9,151.703,NO1
2024-11-22,10,150.257,NO1
2024-11-22,11,141.83499999999998,NO1
2024-11-22,12,122.077,NO1
2024-11-22,13,110.046,NO1
2024-11-22,14,98.953,NO1
2024-11-22,15,99.057,NO1
2024-11-22,16,80.467,NO1
2024-11-22,17,83.833,NO1
2024-11-22,18,91.121,NO1
2024-11-22,19,126.38,NO1
2024-11-22,20,123.94,NO1
2024-11-22,21,86.829,NO1
2024-11-22,22,86.725,NO1
2024-11-22,23,75.99,NO1
2024-11-22,24,67.372,NO1
2024-11-23,1,60.42,NO1
2024-11-23,2,55.584,NO1
2024-11-23,3,54.231,NO1
2024-11-23,4,53.352,NO1
2024-11-23,5,53.629,NO1
2024-11-23,6,54.485,NO1
2024-11-23,7,55.92,NO1
2024-11-23,8,61.669,NO1
2024-11-23,9,66.562,NO1
2024-11-23,10,70.438,NO1
2024-11-23,11,71.64099999999999,NO1
2024-11-23,12,70.808,NO1
2024-11-23,13,71.143,NO1
2024-11-23,14,71.45599999999999,NO1
2024-11-23,15,72.67,NO1
2024-11-23,16,71.988,NO1
2024-11-23,17,77.39,NO1
2024-11-23,18,80.09700000000001,NO1
2024-11-23,19,74.35900000000001,NO1
2024-11-23,20,70.322,NO1
2024-11-23,21,58.974,NO1
2024-11-23,22,52.553,NO1
2024-11-23,23,48.99,NO1
2024-11-23,24,35.768,NO1
2024-11-24,1,33.86,NO1
2024-11-24,2,18.451,NO1
2024-11-24,3,16.901,NO1
2024-11-24,4,11.973,NO1
2024-11-24,5,16.403,NO1
2024-11-24,6,14.437,NO1
2024-11-24,7,10.226,NO1
2024-11-24,8,11.001,NO1
2024-11-24,9,15.038,NO1
2024-11-24,10,16.959,NO1
2024-11-24,11,25.033,NO1
2024-11-24,12,29.683,NO1
2024-11-24,13,32.691,NO1
2024-11-24,14,32.656,NO1
2024-11-24,15,32.807,NO1
2024-11-24,16,36.728,NO1
2024-11-24,17,38.44,NO1
2024-11-24,18,39.921,NO1
2024-11-24,19,41.934,NO1
2024-11-24,20,40.083,NO1
2024-11-24,21,38.88,NO1
2024-11-24,22,33.721,NO1
2024-11-24,23,26.167,NO1
2024-11-24,24,13.373,NO1
2024-11-25,1,12.791,NO1
2024-11-25,2,10.509,NO1
2024-11-25,3,7.831999999999999,NO1
2024-11-25,4,8.736,NO1
2024-11-25,5,10.578,NO1
2024-11-25,6,16.441,NO1
2024-11-25,7,33.497,NO1
2024-11-25,8,47.435,NO1
2024-11-25,9,52.128,NO1
2024-11-25,10,52.0,NO1
2024-11-25,11,49.162,NO1
2024-11-25,12,48.061,NO1
2024-11-25,13,48.791,NO1
2024-11-25,14,50.703,NO1
2024-11-25,15,50.714,NO1
2024-11-25,16,50.517,NO1
2024-11-25,17,50.795,NO1
2024-11-25,18,51.618,NO1
2024-11-25,19,50.714,NO1
2024-11-25,20,50.506,NO1
2024-11-25,21,49.405,NO1
2024-11-25,22,49.312,NO1
2024-11-25,23,48.744,NO1
2024-11-25,24,48.211,NO1
2024-11-26,1,42.567,NO1
2024-11-26,2,42.626,NO1
2024-11-26,3,40.57,NO1
2024-11-26,4,41.142,NO1
2024-11-26,5,41.446,NO1
2024-11-26,6,41.259,NO1
2024-11-26,7,47.906,NO1
2024-11-26,8,49.997,NO1
2024-11-26,9,51.761,NO1
2024-11-26,10,51.142,NO1
2024-11-26,11,50.242,NO1
2024-11-26,12,49.658,NO1
2024-11-26,13,49.67,NO1
2024-11-26,14,49.845,NO1
2024-11-26,15,50.756,NO1
2024-11-26,16,52.637,NO1
2024-11-26,17,53.326,NO1
2024-11-26,18,53.84,NO1
2024-11-26,19,53.94500000000001,NO1
2024-11-26,20,53.583000000000006,NO1
2024-11-26,21,53.139,NO1
2024-11-26,22,53.396,NO1
2024-11-26,23,52.438,NO1
2024-11-26,24,52.321000000000005,NO1
2024-11-27,1,50.057,NO1
2024-11-27,2,49.495,NO1
2024-11-27,3,49.671,NO1
2024-11-27,4,49.683,NO1
2024-11-27,5,50.723,NO1
2024-11-27,6,51.833000000000006,NO1
2024-11-27,7,56.229,NO1
2024-11-27,8,78.568,NO1
2024-11-27,9,83.899,NO1
2024-11-27,10,82.03999999999999,NO1
2024-11-27,11,84.542,NO1
2024-11-27,12,84.39,NO1
2024-11-27,13,85.73400000000001,NO1
2024-11-27,14,80.252,NO1
2024-11-27,15,77.411,NO1
2024-11-27,16,80.299,NO1
2024-11-27,17,85.512,NO1
2024-11-27,18,119.717,NO1
2024-11-27,19,120.956,NO1
2024-11-27,20,108.904,NO1
2024-11-27,21,83.864,NO1
2024-11-27,22,76.932,NO1
2024-11-27,23,71.40299999999999,NO1
2024-11-27,24,54.136,NO1
2024-11-28,1,54.109,NO1
2024-11-28,2,46.528,NO1
2024-11-28,3,39.483,NO1
2024-11-28,4,38.48,NO1
2024-11-28,5,43.285,NO1
2024-11-28,6,52.698,NO1
2024-11-28,7,67.40599999999999,NO1
2024-11-28,8,92.659,NO1
2024-11-28,9,114.482,NO1
2024-11-28,10,106.901,NO1
2024-11-28,11,95.307,NO1
2024-11-28,12,80.936,NO1
2024-11-28,13,77.414,NO1
2024-11-28,14,75.944,NO1
2024-11-28,15,95.178,NO1
2024-11-28,16,90.758,NO1
2024-11-28,17,124.467,NO1
2024-11-28,18,137.88,NO1
2024-11-28,19,150.769,NO1
2024-11-28,20,145.928,NO1
2024-11-28,21,130.52,NO1
2024-11-28,22,117.258,NO1
2024-11-28,23,102.375,NO1
2024-11-28,24,63.884,NO1
2024-11-29,1,53.17,NO1
2024-11-29,2,51.464,NO1
2024-11-29,3,51.464,NO1
2024-11-29,4,51.102,NO1
2024-11-29,5,50.915,NO1
2024-11-29,6,51.651,NO1
2024-11-29,7,64.546,NO1
2024-11-29,8,81.238,NO1
2024-11-29,9,85.116,NO1
2024-11-29,10,73.482,NO1
2024-11-29,11,64.59299999999999,NO1
2024-11-29,12,60.225,NO1
2024-11-29,13,56.405,NO1
2024-11-29,14,54.828,NO1
2024-11-29,15,54.139,NO1
2024-11-29,16,54.303,NO1
2024-11-29,17,57.001,NO1
2024-11-29,18,56.931,NO1
2024-11-29,19,51.604,NO1
2024-11-29,20,50.95,NO1
2024-11-29,21,49.887,NO1
2024-11-29,22,49.514,NO1
2024-11-29,23,49.373000000000005,NO1
2024-11-29,24,48.182,NO1
2024-11-30,1,46.091,NO1
2024-11-30,2,45.437,NO1
2024-11-30,3,45.531,NO1
2024-11-30,4,44.222,NO1
2024-11-30,5,41.548,NO1
2024-11-30,6,41.057,NO1
2024-11-30,7,41.781,NO1
2024-11-30,8,44.853,NO1
2024-11-30,9,45.624,NO1
2024-11-30,10,46.418,NO1
2024-11-30,11,46.477,NO1
2024-11-30,12,47.166,NO1
2024-11-30,13,47.283,NO1
2024-11-30,14,47.832,NO1
2024-11-30,15,47.446,NO1
2024-11-30,16,47.983,NO1
2024-11-30,17,48.906,NO1
2024-11-30,18,48.836,NO1
2024-11-30,19,48.603,NO1
2024-11-30,20,48.299,NO1
2024-11-30,21,48.065,NO1
2024-11-30,22,47.376,NO1
2024-11-30,23,46.839,NO1
2024-11-30,24,46.045,NO1
2024-12-01,1,43.697,NO1
2024-12-01,2,42.12,NO1
2024-12-01,3,41.991,NO1
2024-12-01,4,41.793,NO1
2024-12-01,5,41.758,NO1
2024-12-01,6,42.12,NO1
2024-12-01,7,42.412,NO1
2024-12-01,8,44.631,NO1
2024-12-01,9,44.561,NO1
2024-12-01,10,44.993,NO1
2024-12-01,11,45.098,NO1
2024-12-01,12,45.087,NO1
2024-12-01,13,44.841,NO1
2024-12-01,14,44.818,NO1
2024-12-01,15,44.97,NO1
2024-12-01,16,44.923,NO1
2024-12-01,17,45.367,NO1
2024-12-01,18,45.472,NO1
2024-12-01,19,45.204,NO1
2024-12-01,20,44.713,NO1
2024-12-01,21,44.503,NO1
2024-12-01,22,44.047,NO1
2024-12-01,23,43.86,NO1
2024-12-01,24,43.23,NO1
2024-12-02,1,33.998000000000005,NO1
2024-12-02,2,33.391000000000005,NO1
2024-12-02,3,33.811,NO1
2024-12-02,4,33.916000000000004,NO1
2024-12-02,5,33.263,NO1
2024-12-02,6,33.158,NO1
2024-12-02,7,45.901,NO1
2024-12-02,8,47.219,NO1
2024-12-02,9,48.571,NO1
2024-12-02,10,48.385000000000005,NO1
2024-12-02,11,47.918,NO1
2024-12-02,12,47.709,NO1
2024-12-02,13,47.475,NO1
2024-12-02,14,47.371,NO1
2024-12-02,15,47.207,NO1
2024-12-02,16,47.732,NO1
2024-12-02,17,48.851,NO1
2024-12-02,18,48.688,NO1
2024-12-02,19,48.898,NO1
2024-12-02,20,48.117,NO1
2024-12-02,21,47.371,NO1
2024-12-02,22,46.939,NO1
2024-12-02,23,46.496,NO1
2024-12-02,24,46.286,NO1
2024-12-03,1,43.109,NO1
2024-12-03,2,38.062,NO1
2024-12-03,3,36.259,NO1
2024-12-03,4,35.341,NO1
2024-12-03,5,36.783,NO1
2024-12-03,6,47.842,NO1
2024-12-03,7,54.028,NO1
2024-12-03,8,71.786,NO1
2024-12-03,9,80.833,NO1
2024-12-03,10,86.985,NO1
2024-12-03,11,112.743,NO1
2024-12-03,12,75.181,NO1
2024-12-03,13,72.1,NO1
2024-12-03,14,63.866,NO1
2024-12-03,15,70.949,NO1
2024-12-03,16,73.274,NO1
2024-12-03,17,87.52000000000001,NO1
2024-12-03,18,160.596,NO1
2024-12-03,19,153.177,NO1
2024-12-03,20,144.2,NO1
2024-12-03,21,127.326,NO1
2024-12-03,22,118.79,NO1
2024-12-03,23,105.359,NO1
2024-12-03,24,59.552,NO1
2024-12-04,1,62.693,NO1
2024-12-04,2,59.18300000000001,NO1
2024-12-04,3,60.264,NO1
2024-12-04,4,60.04299999999999,NO1
2024-12-04,5,59.787,NO1
2024-12-04,6,68.95599999999999,NO1
2024-12-04,7,119.912,NO1
2024-12-04,8,197.235,NO1
2024-12-04,9,270.107,NO1
2024-12-04,10,229.133,NO1
2024-12-04,11,193.005,NO1
2024-12-04,12,180.292,NO1
2024-12-04,13,122.294,NO1
2024-12-04,14,150.544,NO1
2024-12-04,15,119.668,NO1
2024-12-04,16,122.294,NO1
2024-12-04,17,121.179,NO1
2024-12-04,18,104.956,NO1
2024-12-04,19,99.925,NO1
2024-12-04,20,76.475,NO1
2024-12-04,21,84.318,NO1
2024-12-04,22,86.80499999999999,NO1
2024-12-04,23,100.541,NO1
2024-12-04,24,68.259,NO1
2024-12-05,1,54.254,NO1
2024-12-05,2,53.508,NO1
2024-12-05,3,53.86900000000001,NO1
2024-12-05,4,53.135000000000005,NO1
2024-12-05,5,53.111,NO1
2024-12-05,6,54.674,NO1
2024-12-05,7,76.07000000000001,NO1
2024-12-05,8,107.015,NO1
2024-12-05,9,123.351,NO1
2024-12-05,10,96.72,NO1
2024-12-05,11,89.09400000000001,NO1
2024-12-05,12,77.924,NO1
2024-12-05,13,73.4,NO1
2024-12-05,14,69.10900000000001,NO1
2024-12-05,15,61.553,NO1
2024-12-05,16,60.562,NO1
2024-12-05,17,59.396,NO1
2024-12-05,18,59.268,NO1
2024-12-05,19,55.09400000000001,NO1
2024-12-05,20,54.126,NO1
2024-12-05,21,53.321000000000005,NO1
2024-12-05,22,54.06699999999999,NO1
2024-12-05,23,51.001,NO1
2024-12-05,24,50.569,NO1
2024-12-06,1,44.523,NO1
2024-12-06,2,34.376,NO1
2024-12-06,3,21.857,NO1
2024-12-06,4,15.796,NO1
2024-12-06,5,28.657,NO1
2024-12-06,6,41.81,NO1
2024-12-06,7,49.961,NO1
2024-12-06,8,68.576,NO1
2024-12-06,9,109.882,NO1
2024-12-06,10,98.795,NO1
2024-12-06,11,94.649,NO1
2024-12-06,12,91.689,NO1
2024-12-06,13,99.276,NO1
2024-12-06,14,92.394,NO1
2024-12-06,15,97.444,NO1
2024-12-06,16,82.822,NO1
2024-12-06,17,110.469,NO1
2024-12-06,18,118.713,NO1
2024-12-06,19,123.904,NO1
2024-12-06,20,115.942,NO1
2024-12-06,21,106.581,NO1
2024-12-06,22,99.288,NO1
2024-12-06,23,80.861,NO1
2024-12-06,24,57.114,NO1
2024-12-07,1,56.597,NO1
2024-12-07,2,53.56699999999999,NO1
